frame,frame_ms,render_ms,input_ms,movement_ms,npc_ms,combat_ms,animation_ms,npcs,corpses,drops,avatar_moved
1834,29.010,13.307,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1835,28.079,13.041,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1836,28.374,13.286,0.019,0.010,0.026,0.001,0.001,60,0,6,true
1837,28.494,12.900,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1838,28.035,12.756,0.000,0.005,0.010,0.001,0.001,60,0,6,true
1839,30.014,14.720,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1840,30.579,14.602,0.000,0.005,0.012,0.001,0.001,60,0,6,true
1841,30.307,14.766,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1842,28.798,13.492,0.000,0.005,0.012,0.001,0.001,60,0,6,true
1843,29.183,12.254,0.000,0.001,0.012,0.001,0.001,60,0,6,false
1844,28.566,12.540,0.001,0.001,0.012,0.001,0.002,60,0,6,false
1845,31.018,14.891,0.001,0.002,0.015,0.001,0.001,60,0,6,false
1846,30.002,14.709,0.001,0.001,0.012,0.001,0.001,60,0,6,false
1847,31.391,14.749,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1848,29.809,14.586,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1849,27.447,12.394,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1850,27.718,12.625,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1851,28.007,12.475,0.000,0.001,0.012,0.001,0.001,60,0,6,false
1852,27.633,12.470,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1853,27.487,12.466,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1854,29.216,12.422,0.031,0.010,0.010,0.001,0.001,60,0,6,true
1855,29.277,12.868,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1856,30.718,15.417,0.000,0.005,0.012,0.001,0.001,60,0,6,true
1857,29.001,13.224,0.000,0.001,0.012,0.001,0.001,60,0,6,false
1858,30.989,15.404,0.000,0.005,0.015,0.001,0.001,60,0,6,true
1859,30.982,15.829,0.006,0.005,0.011,0.001,0.001,60,0,6,true
1860,29.485,13.698,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1861,28.827,13.344,0.000,0.005,0.016,0.001,0.001,60,0,6,true
1862,31.986,16.218,0.000,0.001,0.012,0.001,0.001,60,0,6,false
1863,29.058,13.355,0.000,0.005,0.014,0.001,0.001,60,0,6,true
1864,30.508,13.799,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1865,30.665,15.161,0.000,0.005,0.012,0.001,0.001,60,0,6,true
1866,30.395,13.876,0.000,0.001,0.012,0.001,0.001,60,0,6,false
1867,30.954,15.406,0.000,0.005,0.011,0.001,0.001,60,0,6,true
1868,30.011,14.100,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1869,29.659,14.253,0.000,0.004,0.010,0.001,0.001,60,0,6,true
1870,29.605,14.230,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1871,30.991,14.390,0.000,0.005,0.010,0.001,0.001,60,0,6,true
1872,29.766,14.716,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1873,31.529,14.509,0.000,0.002,0.010,0.001,0.001,60,0,6,false
1874,29.898,14.582,0.007,0.005,0.012,0.001,0.001,60,0,6,true
1875,29.732,14.220,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1876,29.953,14.292,0.000,0.005,0.010,0.001,0.001,60,0,6,true
1877,30.394,13.842,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1878,29.601,14.070,0.000,0.001,0.012,0.001,0.001,60,0,6,false
1879,29.972,14.242,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1880,29.637,13.954,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1881,29.031,13.896,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1882,30.941,15.141,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1883,29.003,13.753,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1884,28.844,13.758,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1885,29.026,13.767,0.007,0.008,0.010,0.001,0.001,60,0,6,true
1886,29.470,13.986,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1887,31.195,14.214,0.000,0.005,0.009,0.001,0.001,60,0,6,true
1888,30.254,14.243,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1889,30.896,15.469,0.000,0.005,0.009,0.001,0.001,60,0,6,true
1890,30.291,14.344,0.001,0.001,0.011,0.001,0.001,60,0,6,false
1891,29.028,13.944,0.000,0.001,0.009,0.001,0.002,60,0,6,false
1892,33.110,17.141,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1893,31.140,14.325,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1894,32.118,16.806,0.001,0.002,0.014,0.001,0.001,60,0,6,false
1895,29.744,14.344,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1896,29.765,14.310,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1897,29.239,14.068,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1898,30.200,14.274,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1899,30.023,14.474,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1900,29.399,14.369,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1901,29.669,14.249,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1902,30.148,14.334,0.000,0.001,0.009,0.001,0.002,60,0,6,false
1903,31.997,16.634,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1904,29.656,14.151,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1905,29.959,14.389,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1906,30.463,14.704,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1907,30.399,14.742,0.001,0.002,0.014,0.001,0.001,60,0,6,false
1908,30.907,15.620,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1909,29.304,14.038,0.000,0.001,0.012,0.001,0.001,60,0,6,false
1910,29.998,14.444,0.000,0.003,0.015,0.001,0.001,60,0,6,false
1911,30.027,14.976,0.000,0.001,0.012,0.003,0.001,60,0,6,false
1912,30.007,14.746,0.000,0.001,0.012,0.003,0.001,60,0,6,false
1913,30.462,14.599,0.009,0.012,0.015,0.001,0.001,60,0,6,true
1914,29.793,14.419,0.001,0.002,0.016,0.002,0.001,60,0,6,false
1915,29.296,14.201,0.000,0.001,0.012,0.001,0.001,60,0,6,false
1916,29.599,14.391,0.000,0.002,0.011,0.001,0.001,60,0,6,false
1917,29.939,14.350,0.000,0.001,0.012,0.001,0.001,60,0,6,false
1918,30.167,14.438,0.000,0.001,0.015,0.001,0.001,60,0,6,false
1919,32.986,16.281,0.002,0.004,0.030,0.002,0.004,60,0,6,false
1920,36.126,20.759,0.002,0.005,0.042,0.004,0.003,60,0,6,false
1921,36.005,20.749,0.002,0.004,0.041,0.004,0.004,60,0,6,false
1922,32.974,17.591,0.001,0.003,0.030,0.002,0.002,60,0,6,false
1923,31.000,15.179,0.001,0.002,0.023,0.002,0.001,60,0,6,false
1924,30.011,14.682,0.001,0.001,0.019,0.002,0.001,60,0,6,false
1925,30.033,14.424,0.001,0.001,0.017,0.002,0.001,60,0,6,false
1926,29.581,14.377,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1927,30.052,14.387,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1928,30.089,14.335,0.000,0.001,0.013,0.001,0.002,60,0,6,false
1929,33.052,16.794,0.000,0.001,0.014,0.001,0.001,60,0,6,false
1930,31.590,14.597,0.009,0.011,0.012,0.001,0.001,60,0,6,true
1931,32.533,17.081,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1932,31.005,14.499,0.000,0.005,0.011,0.001,0.001,60,0,6,true
1933,30.269,15.086,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1934,30.121,14.985,0.000,0.004,0.010,0.001,0.001,60,0,6,true
1935,31.164,15.269,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1936,32.086,15.234,0.000,0.001,0.013,0.001,0.001,60,0,6,false
1937,31.011,15.540,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1938,30.541,15.443,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1939,30.626,15.391,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1940,31.093,15.102,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1941,32.062,15.182,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1942,31.226,15.268,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1943,30.907,15.207,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1944,30.823,15.588,0.000,0.001,0.012,0.001,0.001,60,0,6,false
1945,31.016,15.491,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1946,31.021,15.627,0.000,0.001,0.012,0.001,0.001,60,0,6,false
1947,30.574,15.543,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1948,30.930,15.452,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1949,32.277,15.525,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1950,31.009,15.200,0.000,0.001,0.008,0.001,0.001,60,0,6,false
1951,30.955,15.287,0.000,0.001,0.008,0.001,0.001,60,0,6,false
1952,30.236,15.209,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1953,30.584,15.382,0.000,0.001,0.013,0.002,0.001,60,0,6,false
1954,31.211,15.649,0.000,0.001,0.008,0.001,0.001,60,0,6,false
1955,30.965,15.522,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1956,32.377,15.484,0.000,0.001,0.008,0.001,0.001,60,0,6,false
1957,31.016,15.906,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1958,32.048,15.441,0.000,0.001,0.008,0.001,0.001,60,0,6,false
1959,32.361,15.685,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1960,31.051,15.614,0.008,0.011,0.014,0.001,0.001,60,0,6,true
1961,31.589,15.917,0.000,0.001,0.011,0.001,0.001,60,0,6,false
1962,32.057,15.848,0.000,0.005,0.012,0.001,0.001,60,0,6,true
1963,31.843,15.854,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1964,32.008,16.032,0.000,0.005,0.010,0.001,0.001,60,0,6,true
1965,31.721,16.049,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1966,31.347,16.122,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1967,32.032,16.016,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1968,31.995,16.101,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1969,31.044,16.005,0.000,0.001,0.008,0.001,0.001,60,0,6,false
1970,32.253,15.839,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1971,31.063,15.952,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1972,32.299,16.375,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1973,32.029,16.233,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1974,31.062,15.943,0.000,0.001,0.008,0.001,0.001,60,0,6,false
1975,31.772,16.116,0.000,0.001,0.008,0.001,0.001,60,0,6,false
1976,32.453,16.537,0.001,0.002,0.016,0.002,0.001,60,0,6,false
1977,32.018,16.245,0.000,0.001,0.016,0.001,0.001,60,0,6,false
1978,32.010,16.253,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1979,31.768,16.411,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1980,32.176,16.153,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1981,33.099,16.237,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1982,31.842,16.244,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1983,31.904,16.046,0.000,0.001,0.008,0.001,0.001,60,0,6,false
1984,32.680,15.926,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1985,31.926,16.117,0.008,0.010,0.013,0.001,0.001,60,0,6,true
1986,33.410,16.448,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1987,32.517,15.902,0.000,0.006,0.009,0.001,0.001,60,0,6,true
1988,31.032,15.962,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1989,31.590,16.328,0.000,0.005,0.009,0.001,0.001,60,0,6,true
1990,32.083,16.112,0.001,0.001,0.009,0.001,0.001,60,0,6,false
1991,32.761,16.069,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1992,32.035,16.124,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1993,31.083,15.899,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1994,31.187,16.118,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1995,31.250,16.005,0.000,0.001,0.010,0.001,0.001,60,0,6,false
1996,31.220,15.907,0.000,0.001,0.008,0.001,0.001,60,0,6,false
1997,30.909,15.817,0.000,0.001,0.008,0.001,0.001,60,0,6,false
1998,31.374,16.028,0.000,0.001,0.009,0.001,0.001,60,0,6,false
1999,31.021,15.980,0.000,0.001,0.011,0.001,0.001,60,0,6,false
2000,31.006,15.885,0.000,0.001,0.011,0.001,0.001,60,0,6,false
2001,31.415,16.377,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2002,31.537,15.929,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2003,31.048,15.831,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2004,32.351,15.632,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2005,31.868,15.962,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2006,32.503,15.914,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2007,31.764,16.507,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2008,32.078,16.236,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2009,31.656,16.036,0.000,0.001,0.013,0.001,0.001,60,0,6,false
2010,31.336,15.954,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2011,32.131,16.194,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2012,31.389,16.354,0.000,0.002,0.011,0.001,0.001,60,0,6,false
2013,31.703,16.247,0.000,0.001,0.015,0.001,0.001,60,0,6,false
2014,33.196,16.216,0.008,0.010,0.013,0.001,0.001,60,0,6,true
2015,31.998,16.308,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2016,32.998,16.065,0.000,0.004,0.009,0.001,0.001,60,0,6,true
2017,33.024,16.567,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2018,33.268,16.538,0.000,0.004,0.009,0.001,0.001,60,0,6,true
2019,33.001,16.708,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2020,31.998,16.303,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2021,32.996,16.431,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2022,32.959,16.267,0.005,0.006,0.009,0.001,0.001,60,0,6,true
2023,32.997,16.384,0.000,0.001,0.012,0.001,0.001,60,0,6,false
2024,31.999,16.371,0.000,0.016,0.009,0.001,0.001,60,0,6,true
2025,32.997,16.270,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2026,31.998,16.315,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2027,31.999,16.409,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2028,31.998,16.172,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2029,31.999,16.330,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2030,32.997,16.187,0.000,0.001,0.008,0.001,0.001,60,0,6,false
2031,32.001,16.346,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2032,31.997,16.352,0.000,0.001,0.013,0.001,0.001,60,0,6,false
2033,31.862,16.470,0.000,0.001,0.011,0.001,0.001,60,0,6,false
2034,31.428,16.148,0.000,0.001,0.011,0.001,0.001,60,0,6,false
2035,31.999,16.274,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2036,31.998,16.203,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2037,31.996,16.192,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2038,33.004,17.148,0.001,0.002,0.015,0.002,0.001,60,0,6,false
2039,32.994,17.047,0.000,0.001,0.013,0.002,0.001,60,0,6,false
2040,32.995,16.912,0.000,0.001,0.011,0.001,0.001,60,0,6,false
2041,32.001,16.910,0.000,0.001,0.011,0.001,0.001,60,0,6,false
2042,31.997,16.241,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2043,31.996,16.332,0.000,0.001,0.012,0.001,0.001,60,0,6,false
2044,31.998,16.284,0.000,0.001,0.011,0.001,0.001,60,0,6,false
2045,32.997,16.240,0.000,0.001,0.011,0.001,0.001,60,0,6,false
2046,31.999,16.452,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2047,33.020,16.462,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2048,31.998,16.567,0.000,0.001,0.012,0.001,0.001,60,0,6,false
2049,32.197,16.678,0.000,0.001,0.015,0.001,0.001,60,0,6,false
2050,31.925,16.777,0.000,0.001,0.008,0.001,0.001,60,0,6,false
2051,32.010,16.552,0.000,0.001,0.008,0.001,0.001,60,0,6,false
2052,31.622,16.421,0.000,0.001,0.008,0.001,0.001,60,0,6,false
2053,33.376,16.445,0.009,0.013,0.011,0.001,0.001,60,0,6,true
2054,33.228,16.310,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2055,31.414,15.985,0.000,0.010,0.009,0.001,0.001,60,0,6,true
2056,31.573,16.057,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2057,31.465,16.072,0.006,0.022,0.010,0.001,0.001,60,0,6,true
2058,31.567,16.442,0.000,0.001,0.012,0.001,0.001,60,0,6,false
2059,31.794,16.190,0.000,0.004,0.012,0.001,0.001,60,0,6,true
2060,31.274,16.235,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2061,31.565,16.153,0.000,0.004,0.010,0.001,0.001,60,0,6,true
2062,31.998,16.231,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2063,33.514,16.519,0.001,0.001,0.010,0.001,0.001,60,0,6,false
2064,31.996,15.970,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2065,30.998,15.787,0.000,0.001,0.008,0.001,0.001,60,0,6,false
2066,32.004,15.909,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2067,30.996,15.859,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2068,31.996,15.946,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2069,31.005,15.753,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2070,31.990,16.393,0.000,0.002,0.015,0.002,0.001,60,0,6,false
2071,32.001,16.029,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2072,31.993,15.813,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2073,31.091,15.952,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2074,31.639,15.930,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2075,32.001,16.182,0.010,0.010,0.009,0.001,0.001,60,0,6,true
2076,31.998,16.200,0.001,0.001,0.014,0.002,0.001,60,0,6,false
2077,31.997,16.046,0.000,0.007,0.009,0.001,0.001,60,0,6,true
2078,30.999,15.810,0.000,0.002,0.009,0.001,0.001,60,0,6,false
2079,31.996,16.045,0.000,0.006,0.011,0.001,0.001,60,0,6,true
2080,30.997,15.900,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2081,31.001,15.723,0.000,0.005,0.009,0.001,0.001,60,0,6,true
2082,30.999,15.928,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2083,31.995,15.682,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2084,31.996,15.566,0.000,0.001,0.008,0.001,0.001,60,0,6,false
2085,30.961,15.664,0.000,0.001,0.008,0.001,0.001,60,0,6,false
2086,31.997,15.741,0.000,0.001,0.008,0.001,0.001,60,0,6,false
2087,31.001,15.704,0.000,0.001,0.008,0.001,0.001,60,0,6,false
2088,31.997,15.736,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2089,31.000,15.916,0.001,0.001,0.009,0.001,0.001,60,0,6,false
2090,31.993,15.734,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2091,30.998,15.557,0.000,0.001,0.008,0.001,0.001,60,0,6,false
2092,31.005,15.505,0.000,0.001,0.008,0.001,0.002,60,0,6,false
2093,34.987,18.355,0.000,0.001,0.008,0.001,0.001,60,0,6,false
2094,31.000,15.807,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2095,32.000,15.784,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2096,30.999,15.692,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2097,31.993,15.943,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2098,31.996,15.579,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2099,30.999,15.484,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2100,30.998,15.554,0.003,0.001,0.011,0.001,0.001,60,0,6,false
2101,31.009,15.574,0.000,0.001,0.009,0.001,0.002,60,0,6,false
2102,33.736,18.282,0.001,0.001,0.010,0.001,0.001,60,0,6,false
2103,31.901,15.937,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2104,31.396,15.997,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2105,30.892,15.676,0.000,0.001,0.011,0.001,0.001,60,0,6,false
2106,32.457,15.929,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2107,32.217,15.389,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2108,31.029,15.863,0.009,0.009,0.012,0.001,0.001,60,0,6,true
2109,31.169,15.987,0.000,0.006,0.009,0.001,0.001,60,0,6,false
2110,31.041,15.959,0.004,0.004,0.009,0.001,0.001,60,0,6,true
2111,32.048,15.847,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2112,31.038,15.742,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2113,32.622,15.869,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2114,31.493,15.638,0.000,0.015,0.009,0.001,0.001,60,0,6,true
2115,30.868,15.352,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2116,30.984,15.467,0.000,0.001,0.008,0.001,0.001,60,0,6,false
2117,31.024,15.687,0.000,0.001,0.008,0.001,0.001,60,0,6,false
2118,30.641,15.281,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2119,30.757,15.574,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2120,30.999,15.544,0.000,0.001,0.011,0.001,0.001,60,0,6,false
2121,31.000,15.506,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2122,30.584,15.351,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2123,31.026,15.510,0.000,0.001,0.008,0.001,0.001,60,0,6,false
2124,30.492,15.419,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2125,30.515,15.367,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2126,30.753,15.601,0.000,0.001,0.008,0.001,0.001,60,0,6,false
2127,31.383,15.533,0.000,0.001,0.008,0.001,0.001,60,0,6,false
2128,30.969,15.511,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2129,31.007,15.434,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2130,31.197,15.296,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2131,31.058,15.485,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2132,32.138,15.137,0.000,0.001,0.009,0.001,0.002,60,0,6,false
2133,34.657,17.943,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2134,31.014,15.591,0.000,0.002,0.013,0.001,0.001,60,0,6,false
2135,31.026,15.641,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2136,31.039,15.364,0.000,0.001,0.010,0.001,0.002,60,0,6,false
2137,32.940,17.908,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2138,30.319,15.204,0.009,0.013,0.010,0.001,0.001,60,0,6,true
2139,31.691,15.876,0.000,0.001,0.011,0.001,0.001,60,0,6,false
2140,30.382,15.235,0.000,0.006,0.008,0.001,0.001,60,0,6,true
2141,30.723,15.616,0.000,0.002,0.013,0.001,0.001,60,0,6,false
2142,30.996,15.435,0.000,0.009,0.011,0.001,0.001,60,0,6,true
2143,31.997,15.421,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2144,30.999,15.197,0.000,0.001,0.011,0.001,0.001,60,0,6,false
2145,30.999,15.533,0.001,0.001,0.009,0.001,0.001,60,0,6,false
2146,31.995,15.405,0.000,0.001,0.008,0.001,0.001,60,0,6,false
2147,30.000,14.970,0.000,0.001,0.008,0.001,0.001,60,0,6,false
2148,31.009,15.120,0.000,0.001,0.008,0.001,0.002,60,0,6,false
2149,33.242,17.512,0.000,0.001,0.008,0.001,0.001,60,0,6,false
2150,30.880,15.529,0.000,0.001,0.018,0.003,0.001,60,0,6,false
2151,31.183,15.399,0.000,0.001,0.013,0.001,0.001,60,0,6,false
2152,30.620,15.480,0.000,0.001,0.011,0.001,0.001,60,0,6,false
2153,31.012,15.283,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2154,30.729,15.295,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2155,30.767,15.176,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2156,30.891,15.043,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2157,30.860,15.063,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2158,30.543,15.365,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2159,31.165,15.098,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2160,31.890,15.206,0.000,0.001,0.011,0.001,0.001,60,0,6,false
2161,30.310,15.010,0.000,0.001,0.008,0.001,0.001,60,0,6,false
2162,30.799,15.268,0.000,0.001,0.008,0.001,0.001,60,0,6,false
2163,31.011,15.229,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2164,30.241,15.119,0.001,0.001,0.008,0.001,0.001,60,0,6,false
2165,30.421,15.241,0.000,0.001,0.008,0.001,0.001,60,0,6,false
2166,30.701,15.683,0.001,0.001,0.010,0.001,0.001,60,0,6,false
2167,32.493,15.661,0.000,0.001,0.016,0.001,0.001,60,0,6,false
2168,30.856,15.083,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2169,30.434,15.329,0.000,0.001,0.013,0.001,0.001,60,0,6,false
2170,32.243,15.434,0.009,0.026,0.011,0.001,0.001,60,0,6,true
2171,30.502,15.473,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2172,31.032,15.511,0.000,0.003,0.009,0.001,0.001,60,0,6,true
2173,31.498,15.755,0.000,0.002,0.011,0.001,0.001,60,0,6,false
2174,31.033,15.669,0.000,0.004,0.009,0.001,0.001,60,0,6,true
2175,30.977,15.746,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2176,32.433,15.881,0.001,0.001,0.012,0.001,0.001,60,0,6,false
2177,32.007,15.526,0.000,0.001,0.011,0.001,0.001,60,0,6,false
2178,31.320,15.733,0.001,0.001,0.011,0.001,0.001,60,0,6,false
2179,32.775,15.841,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2180,32.401,15.600,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2181,31.078,15.435,0.000,0.001,0.009,0.001,0.002,60,0,6,false
2182,33.035,17.970,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2183,30.606,15.457,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2184,31.068,15.222,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2185,30.795,15.524,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2186,31.388,15.460,0.000,0.001,0.012,0.001,0.001,60,0,6,false
2187,30.926,15.632,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2188,31.309,15.405,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2189,30.562,15.304,0.000,0.001,0.009,0.001,0.001,60,0,6,false
2190,30.950,15.696,0.000,0.001,0.009,0.001,0.001,60,0,6,false
